run,day,blue_pop,red_pop,within_trust,between_trust,within_blue_trust,within_red_trust,total_spawned,total_consumed,z0_spawn,z1_spawn,z2_spawn,z3_spawn,z4_spawn,z0_cons,z1_cons,z2_cons,z3_cons,z4_cons,z0_blue_cons,z0_red_cons,z1_blue_cons,z1_red_cons,z2_blue_cons,z2_red_cons,z3_blue_cons,z3_red_cons,z4_blue_cons,z4_red_cons,blue_dead,red_dead,blue_born,red_born
2,18,63,80,0.5168035139059027,0.5,0.5175627240143373,0.5160443037974681,210,23,0,0,60,110,40,0,0,16,7,0,0,0,0,0,0,16,0,7,0,0,-55,-61,0,3
2,19,62,79,0.5166907991543674,0.5,0.5167636171337919,0.516617981174943,72,45,72,0,0,0,0,1,0,14,15,15,0,1,0,0,0,14,0,15,0,15,-54,-60,0,0
2,20,62,79,0.5169342266129848,0.5,0.5167636171337919,0.5171048360921776,0,22,0,0,0,0,0,9,0,7,5,1,0,9,0,0,0,7,0,5,0,1,-54,-60,0,0
2,21,62,84,0.5159836444819846,0.5,0.5167636171337919,0.5152036718301773,127,28,72,0,0,55,0,8,0,1,17,2,0,8,0,0,0,1,0,17,0,2,-54,-62,0,3
2,22,62,85,0.5158047777545708,0.5,0.5167636171337919,0.5148459383753496,0,14,0,0,0,0,0,8,0,0,6,0,0,8,0,0,0,0,0,6,0,0,-54,-62,0,1
2,23,61,85,0.5148819855811173,0.5,0.5149180327868851,0.5148459383753496,167,17,72,0,0,55,40,4,0,0,10,3,0,4,0,0,0,0,0,10,0,3,-53,-62,0,0
2,24,61,85,0.5148819855811173,0.5,0.5149180327868851,0.5148459383753496,202,31,72,70,60,0,0,12,0,5,11,3,0,12,0,0,0,5,0,11,0,3,-53,-62,0,0
2,25,61,85,0.5148819855811173,0.5,0.5149180327868851,0.5148459383753496,127,38,72,0,0,55,0,4,4,0,21,9,0,4,0,4,0,0,0,21,0,9,-53,-62,0,0
2,26,60,86,0.5148037283498339,0.5,0.514915254237288,0.5146922024623798,0,12,0,0,0,0,0,0,0,8,3,1,0,0,0,0,0,8,0,3,0,1,-52,-62,0,1
2,27,46,86,0.5151444318880232,0.5,0.5171014492753626,0.5131874145006836,155,30,0,0,60,55,40,22,0,6,2,0,0,22,0,0,0,6,0,2,0,0,-38,-61,0,1
2,28,25,86,0.5173150934792519,0.5,0.5213333333333332,0.5132968536251705,0,42,0,0,0,0,0,4,5,3,17,13,0,4,0,5,0,3,0,17,0,13,-17,-61,0,0
2,29,14,86,0.5066484268125853,0.5,0.5,0.5132968536251705,72,6,72,0,0,0,0,0,0,2,4,0,0,0,0,0,0,2,0,4,0,0,-6,-61,0,0
2,30,11,87,0.5064955894145948,0.5,0.5,0.5129911788291895,187,10,72,0,60,55,0,7,0,0,0,3,0,7,0,0,0,0,0,0,0,3,-3,-61,0,1
2,31,3,89,0.5062053115423899,0.5,0.5,0.5124106230847798,167,29,72,0,0,55,40,0,0,5,22,2,0,0,0,0,0,5,0,22,0,2,5,-62,0,1
2,32,1,89,0.2562053115423899,0.5,0.0,0.5124106230847798,70,30,0,70,0,0,0,2,0,0,14,14,0,2,0,0,0,0,0,14,0,14,7,-62,0,0
2,33,1,91,0.25593406593406565,0.5,0.0,0.5118681318681313,115,16,0,0,60,55,0,0,0,0,14,2,0,0,0,0,0,0,0,14,0,2,7,-63,0,1
2,34,1,91,0.25593406593406565,0.5,0.0,0.5118681318681313,0,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,12,0,0,7,-63,0,0
2,35,0,91,0.25593406593406565,0.0,0.0,0.5118681318681313,55,10,0,0,0,55,0,0,0,6,4,0,0,0,0,0,0,6,0,4,0,0,8,-63,0,0
2,36,0,91,0.25593406593406565,0.0,0.0,0.5118681318681313,95,32,0,0,0,55,40,0,3,15,14,0,0,0,0,3,0,15,0,14,0,0,8,-63,0,0
2,37,0,91,0.25593406593406565,0.0,0.0,0.5118681318681313,132,13,72,0,60,0,0,0,0,0,13,0,0,0,0,0,0,0,0,13,0,0,8,-63,0,0
2,38,0,93,0.25568022440392674,0.0,0.0,0.5113604488078535,167,4,72,0,0,55,40,0,0,0,1,3,0,0,0,0,0,0,0,1,0,3,8,-64,0,1
2,39,0,93,0.25568022440392674,0.0,0.0,0.5113604488078535,197,23,72,70,0,55,0,0,0,4,9,10,0,0,0,0,0,4,0,9,0,10,8,-64,0,0
2,40,0,93,0.2557386629266009,0.0,0.0,0.5114773258532018,227,27,72,0,60,55,40,2,0,5,7,13,0,2,0,0,0,5,0,7,0,13,8,-64,0,0
2,41,0,93,0.2557386629266009,0.0,0.0,0.5114773258532018,199,17,144,0,0,55,0,1,0,4,11,1,0,1,0,0,0,4,0,11,0,1,8,-64,0,0
2,42,0,93,0.2557386629266009,0.0,0.0,0.5114773258532018,72,17,72,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,17,0,0,8,-64,0,0
2,43,0,95,0.25549832026875663,0.0,0.0,0.5109966405375133,115,20,0,0,60,55,0,8,0,0,8,4,0,8,0,0,0,0,0,8,0,4,8,-65,0,1
2,44,0,95,0.25549832026875663,0.0,0.0,0.5109966405375133,55,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-65,0,0
2,45,0,95,0.25549832026875663,0.0,0.0,0.5109966405375133,95,9,0,0,0,55,40,0,0,0,9,0,0,0,0,0,0,0,0,9,0,0,8,-65,0,0
2,46,0,97,0.25531572164948413,0.0,0.0,0.5106314432989683,187,54,72,0,60,55,0,12,0,11,25,6,0,12,0,0,0,11,0,25,0,6,8,-66,0,1
2,47,0,99,0.2551948051948048,0.0,0.0,0.5103896103896096,185,43,0,70,60,55,0,2,2,25,12,2,0,2,0,2,0,25,0,12,0,2,8,-67,0,1
2,48,0,101,0.25522772277227684,0.0,0.0,0.5104554455445537,55,44,0,0,0,55,0,14,11,1,13,5,0,14,0,11,0,1,0,13,0,5,8,-67,0,2
2,49,0,101,0.2553564356435639,0.0,0.0,0.5107128712871278,271,94,216,0,0,55,0,57,15,1,18,3,0,57,0,15,0,1,0,18,0,3,8,-67,0,0
2,50,0,102,0.25727043292564405,0.0,0.0,0.5145408658512881,299,52,144,0,60,55,40,8,0,9,21,14,0,8,0,0,0,9,0,21,0,14,8,-67,0,1
2,51,0,105,0.25757326007325854,0.0,0.0,0.5151465201465171,55,38,0,0,0,55,0,12,0,5,21,0,0,12,0,0,0,5,0,21,0,0,8,-67,0,3
2,52,0,105,0.25757326007325854,0.0,0.0,0.5151465201465171,72,35,72,0,0,0,0,6,0,5,23,1,0,6,0,0,0,5,0,23,0,1,8,-67,0,0
2,53,0,106,0.2575112309074558,0.0,0.0,0.5150224618149116,282,34,72,0,60,110,40,1,0,2,24,7,0,1,0,0,0,2,0,24,0,7,8,-67,0,1
2,54,0,110,0.2574145120934097,0.0,0.0,0.5148290241868194,55,42,0,0,0,55,0,3,0,3,26,10,0,3,0,0,0,3,0,26,0,10,8,-68,0,3
2,55,0,110,0.25744787322768825,0.0,0.0,0.5148957464553765,125,33,0,70,0,55,0,2,0,8,23,0,0,2,0,0,0,8,0,23,0,0,8,-68,0,0
2,56,0,112,0.2571830759330745,0.0,0.0,0.514366151866149,55,32,0,0,0,55,0,4,0,13,15,0,0,4,0,0,0,13,0,15,0,0,8,-69,0,1
2,57,0,119,0.2564164648910398,0.0,0.0,0.5128329297820796,115,50,0,0,60,55,0,6,2,25,16,1,0,6,0,2,0,25,0,16,0,1,8,-72,0,4
2,58,0,119,0.2565517732516722,0.0,0.0,0.5131035465033444,55,22,0,0,0,55,0,0,0,0,22,0,0,0,0,0,0,0,0,22,0,0,8,-72,0,0
2,59,0,123,0.25618419298946965,0.0,0.0,0.5123683859789393,95,36,0,0,0,55,40,0,0,0,20,16,0,0,0,0,0,0,0,20,0,16,8,-73,0,3
2,60,0,126,0.25589206349206234,0.0,0.0,0.5117841269841247,115,31,0,0,60,55,0,0,0,11,19,1,0,0,0,0,0,11,0,19,0,1,8,-74,0,2
2,61,0,128,0.2557086614173217,0.0,0.0,0.5114173228346434,55,26,0,0,0,55,0,0,0,1,25,0,0,0,0,0,0,1,0,25,0,0,8,-74,0,2
2,62,0,128,0.2557086614173217,0.0,0.0,0.5114173228346434,110,24,0,0,0,110,0,0,0,3,21,0,0,0,0,0,0,3,0,21,0,0,8,-74,0,0
2,63,0,128,0.25576402559055,0.0,0.0,0.5115280511811,242,14,72,70,60,0,40,0,0,0,12,2,0,0,0,0,0,0,0,12,0,2,8,-74,0,0
2,64,0,130,0.2555873583780549,0.0,0.0,0.5111747167561098,95,37,0,0,0,55,40,0,0,12,19,6,0,0,0,0,0,12,0,19,0,6,8,-75,0,1
2,65,0,132,0.2554476058292841,0.0,0.0,0.5108952116585682,167,37,72,0,0,55,40,0,2,13,9,13,0,0,0,2,0,13,0,9,0,13,8,-76,0,1
2,66,0,132,0.2554476058292841,0.0,0.0,0.5108952116585682,132,21,72,0,60,0,0,7,0,0,9,5,0,7,0,0,0,0,0,9,0,5,8,-76,0,0
2,67,0,132,0.2554476058292841,0.0,0.0,0.5108952116585682,199,17,144,0,0,55,0,3,0,0,14,0,0,3,0,0,0,0,0,14,0,0,8,-76,0,0
2,68,0,135,0.25520729684908705,0.0,0.0,0.5104145936981741,40,18,0,0,0,0,40,7,0,0,9,2,0,7,0,0,0,0,0,9,0,2,8,-77,0,2
2,69,0,136,0.25517973856209064,0.0,0.0,0.5103594771241813,127,17,72,0,0,55,0,0,0,0,11,6,0,0,0,0,0,0,0,11,0,6,8,-77,0,1
2,70,0,137,0.2551309574924852,0.0,0.0,0.5102619149849704,202,31,72,70,60,0,0,4,0,9,11,7,0,4,0,0,0,9,0,11,0,7,8,-77,0,1
2,71,0,143,0.2547079680882492,0.0,0.0,0.5094159361764984,55,34,0,0,0,55,0,12,6,4,11,1,0,12,0,6,0,4,0,11,0,1,8,-80,0,3
2,72,0,143,0.25476213926918095,0.0,0.0,0.5095242785383619,112,30,72,0,0,0,40,7,19,0,4,0,0,7,0,19,0,0,0,4,0,0,8,-80,0,0
2,73,0,141,0.2548986828774056,0.0,0.0,0.5097973657548112,72,24,72,0,0,0,0,6,0,3,7,8,0,6,0,0,0,3,0,7,0,8,8,-77,0,1
2,74,0,147,0.2545056378715865,0.0,0.0,0.509011275743173,55,26,0,0,0,55,0,4,0,7,12,3,0,4,0,0,0,7,0,12,0,3,8,-80,0,3
2,75,0,142,0.2549245829587446,0.0,0.0,0.5098491659174892,182,23,72,0,0,110,0,7,0,0,14,2,0,7,0,0,0,0,0,14,0,2,8,-75,0,0
2,76,0,137,0.2552866036925709,0.0,0.0,0.5105732073851418,100,22,0,0,60,0,40,0,0,0,22,0,0,0,0,0,0,0,0,22,0,0,8,-68,0,2
2,77,0,133,0.255559352927773,0.0,0.0,0.511118705855546,72,29,72,0,0,0,0,11,0,4,1,13,0,11,0,0,0,4,0,1,0,13,8,-64,0,0
2,78,0,128,0.2560346948818887,0.0,0.0,0.5120693897637774,197,14,72,70,0,55,0,0,0,9,5,0,0,0,0,0,0,9,0,5,0,0,8,-58,0,1
2,79,0,118,0.2569462552513388,0.0,0.0,0.5138925105026776,242,14,72,0,60,110,0,0,0,9,5,0,0,0,0,0,0,9,0,5,0,0,8,-48,0,0
2,80,0,114,0.2574367334264853,0.0,0.0,0.5148734668529706,192,28,72,0,120,0,0,8,0,6,10,4,0,8,0,0,0,6,0,10,0,4,8,-43,0,1
2,81,0,110,0.25659716430358553,0.0,0.0,0.5131943286071711,167,14,72,0,0,55,40,7,0,7,0,0,0,7,0,0,0,7,0,0,0,0,8,-39,0,0
2,82,0,108,0.2563430252682582,0.0,0.0,0.5126860505365164,72,20,72,0,0,0,0,0,0,3,10,7,0,0,0,0,0,3,0,10,0,7,8,-36,0,1
2,83,0,109,0.256260618416581,0.0,0.0,0.512521236833162,242,41,72,0,60,110,0,9,0,7,24,1,0,9,0,0,0,7,0,24,0,1,8,-35,0,2
2,84,0,109,0.2563030920829079,0.0,0.0,0.5126061841658158,115,49,0,0,60,55,0,0,0,17,23,9,0,0,0,0,0,17,0,23,0,9,8,-35,0,0
2,85,0,109,0.25651546041454226,0.0,0.0,0.5130309208290845,40,34,0,0,0,0,40,9,0,6,19,0,0,9,0,0,0,6,0,19,0,0,8,-35,0,0
2,86,0,109,0.25672782874617667,0.0,0.0,0.5134556574923533,409,27,144,70,60,55,80,2,0,10,2,13,0,2,0,0,0,10,0,2,0,13,8,-35,0,0
2,87,0,109,0.25672782874617667,0.0,0.0,0.5134556574923533,0,17,0,0,0,0,0,9,0,1,7,0,0,9,0,0,0,1,0,7,0,0,8,-35,0,0
2,88,0,109,0.25672782874617667,0.0,0.0,0.5134556574923533,80,59,0,0,0,0,80,21,0,0,15,23,0,21,0,0,0,0,0,15,0,23,8,-35,0,0
2,89,0,113,0.2562974083438678,0.0,0.0,0.5125948166877357,127,13,72,0,0,55,0,0,0,5,0,8,0,0,0,0,0,5,0,0,0,8,8,-37,0,2
2,90,0,114,0.25622574134451104,0.0,0.0,0.5124514826890221,172,16,72,0,60,0,40,0,0,1,15,0,0,0,0,0,0,1,0,15,0,0,8,-37,0,1
2,91,0,114,0.25622574134451104,0.0,0.0,0.5124514826890221,55,21,0,0,0,55,0,1,0,12,0,8,0,1,0,0,0,12,0,0,0,8,8,-37,0,0
2,92,0,115,0.2561174675819978,0.0,0.0,0.5122349351639957,55,10,0,0,0,55,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,8,-37,0,1
2,93,0,116,0.25601199400299784,0.0,0.0,0.5120239880059957,242,14,72,0,60,110,0,0,0,0,14,0,0,0,0,0,0,0,0,14,0,0,8,-37,0,1
2,94,0,113,0.256036662452591,0.0,0.0,0.512073324905182,237,13,72,70,0,55,40,2,0,0,11,0,0,2,0,0,0,0,0,11,0,0,8,-34,0,0
2,95,0,113,0.256036662452591,0.0,0.0,0.512073324905182,127,0,72,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-34,0,0
2,96,0,112,0.2560730373230367,0.0,0.0,0.5121460746460734,115,4,0,0,60,55,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,8,-33,0,0
2,97,0,112,0.2560730373230367,0.0,0.0,0.5121460746460734,127,4,72,0,0,55,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,8,-33,0,0
2,98,0,112,0.2560730373230367,0.0,0.0,0.5121460746460734,127,5,72,0,0,55,0,0,0,3,2,0,0,0,0,0,0,3,0,2,0,0,8,-33,0,0
2,99,0,112,0.2560569498069492,0.0,0.0,0.5121138996138984,115,6,0,0,60,55,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,8,-32,0,1
2,100,0,112,0.2560569498069492,0.0,0.0,0.5121138996138984,55,7,0,0,0,55,0,5,0,2,0,0,0,5,0,0,0,2,0,0,0,0,8,-32,0,0
2,101,0,109,0.25638803941556176,0.0,0.0,0.5127760788311235,55,6,0,0,0,55,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8,-29,0,0
2,102,0,102,0.25573675014560254,0.0,0.0,0.5114735002912051,125,0,0,70,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-21,0,1
2,103,0,93,0.2562061711079942,0.0,0.0,0.5124123422159884,40,10,0,0,0,0,40,0,0,8,2,0,0,0,0,0,0,8,0,2,0,0,8,-12,0,0
2,104,0,91,0.25623931623931606,0.0,0.0,0.5124786324786321,55,12,0,0,0,55,0,0,0,2,10,0,0,0,0,0,0,2,0,10,0,0,8,-8,0,2
2,105,0,87,0.2567228013900026,0.0,0.0,0.5134456027800052,127,22,72,0,0,55,0,0,0,0,14,8,0,0,0,0,0,0,0,14,0,8,8,-2,0,2
2,106,0,84,0.2572719449225473,0.0,0.0,0.5145438898450946,242,17,72,0,60,110,0,0,0,4,13,0,0,0,0,0,0,4,0,13,0,0,8,3,0,2
2,107,0,79,0.25822784810126587,0.0,0.0,0.5164556962025317,127,33,72,0,0,55,0,0,0,16,15,2,0,0,0,0,0,16,0,15,0,2,8,8,0,0
2,108,0,78,0.2586746586746587,0.0,0.0,0.5173493173493174,135,36,0,0,0,55,80,0,0,0,12,24,0,0,0,0,0,0,0,12,0,24,8,10,0,1
2,109,0,80,0.258243670886076,0.0,0.0,0.516487341772152,185,25,0,70,60,55,0,0,0,3,21,1,0,0,0,0,0,3,0,21,0,1,8,10,0,2
2,110,0,82,0.25791930141523634,0.0,0.0,0.5158386028304727,115,38,0,0,60,55,0,0,3,11,24,0,0,0,0,3,0,11,0,24,0,0,8,9,0,1
2,111,0,82,0.25803974706413735,0.0,0.0,0.5160794941282747,55,27,0,0,0,55,0,0,0,14,13,0,0,0,0,0,0,14,0,13,0,0,8,9,0,0
2,112,0,82,0.25803974706413735,0.0,0.0,0.5160794941282747,95,12,0,0,0,55,40,0,0,0,12,0,0,0,0,0,0,0,0,12,0,0,8,9,0,0
2,113,0,84,0.25773092369477907,0.0,0.0,0.5154618473895581,132,32,72,0,60,0,0,2,0,9,10,11,0,2,0,0,0,9,0,10,0,11,8,8,0,1
2,114,0,88,0.25737983281086724,0.0,0.0,0.5147596656217345,72,9,72,0,0,0,0,0,0,4,1,4,0,0,0,0,0,4,0,1,0,4,8,6,0,2
2,115,0,90,0.2570536828963794,0.0,0.0,0.5141073657927588,55,21,0,0,0,55,0,0,0,0,20,1,0,0,0,0,0,0,0,20,0,1,8,5,0,1
2,116,0,93,0.25660355306217847,0.0,0.0,0.5132071061243569,60,4,0,0,60,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,8,4,0,2
2,117,0,93,0.25660355306217847,0.0,0.0,0.5132071061243569,165,4,0,70,0,55,40,0,2,0,2,0,0,0,0,2,0,0,0,2,0,0,8,4,0,0
2,118,0,93,0.25660355306217847,0.0,0.0,0.5132071061243569,72,16,72,0,0,0,0,0,0,1,14,1,0,0,0,0,0,1,0,14,0,1,8,4,0,0
2,119,0,95,0.2563269876819707,0.0,0.0,0.5126539753639414,187,9,72,0,60,55,0,2,0,2,0,5,0,2,0,0,0,2,0,0,0,5,8,3,0,1
2,120,0,96,0.2561951754385963,0.0,0.0,0.5123903508771926,55,7,0,0,0,55,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,8,3,0,1
2,121,0,97,0.25606743986254277,0.0,0.0,0.5121348797250855,187,6,72,0,60,55,0,0,0,2,3,1,0,0,0,0,0,2,0,3,0,1,8,3,0,1
2,122,0,97,0.25606743986254277,0.0,0.0,0.5121348797250855,55,5,0,0,0,55,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,8,3,0,0
2,123,0,98,0.25594361455922554,0.0,0.0,0.5118872291184511,115,4,0,0,60,55,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,8,3,0,1
2,124,0,99,0.25582354153782705,0.0,0.0,0.5116470830756541,0,13,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,13,0,0,8,3,0,1
2,125,0,99,0.25582354153782705,0.0,0.0,0.5116470830756541,125,5,0,70,0,55,0,1,0,4,0,0,0,1,0,0,0,4,0,0,0,0,8,3,0,0
2,126,0,98,0.2551756785188301,0.0,0.0,0.5103513570376602,172,14,72,0,60,0,40,0,0,0,14,0,0,0,0,0,0,0,0,14,0,0,8,4,0,0
2,127,0,99,0.2550711193568335,0.0,0.0,0.510142238713667,127,16,72,0,0,55,0,0,0,1,11,4,0,0,0,0,0,1,0,11,0,4,8,4,0,1
2,128,0,101,0.25487128712871276,0.0,0.0,0.5097425742574255,55,17,0,0,0,55,0,6,2,0,6,3,0,6,0,2,0,0,0,6,0,3,8,4,0,2
2,129,0,93,0.2548503973819542,0.0,0.0,0.5097007947639084,187,14,72,0,60,55,0,0,0,0,14,0,0,0,0,0,0,0,0,14,0,0,8,12,0,0
2,130,0,83,0.25615633264766385,0.0,0.0,0.5123126652953277,112,21,72,0,0,0,40,2,0,4,14,1,0,2,0,0,0,4,0,14,0,1,8,22,0,0
2,131,0,81,0.25646604938271605,0.0,0.0,0.5129320987654321,127,17,72,0,0,55,0,0,0,7,10,0,0,0,0,0,0,7,0,10,0,0,8,25,0,1
2,132,0,82,0.2563083408611864,0.0,0.0,0.5126166817223728,60,28,0,0,60,0,0,3,0,10,13,2,0,3,0,0,0,10,0,13,0,2,8,26,0,2
2,133,0,79,0.2567997403440442,0.0,0.0,0.5135994806880884,142,22,72,70,0,0,0,0,0,7,4,11,0,0,0,0,0,7,0,4,0,11,8,29,0,0
2,134,0,79,0.2567997403440442,0.0,0.0,0.5135994806880884,55,12,0,0,0,55,0,4,0,2,2,4,0,4,0,0,0,2,0,2,0,4,8,29,0,0
2,135,0,78,0.256976356976357,0.0,0.0,0.513952713952714,112,21,72,0,0,0,40,0,0,2,19,0,0,0,0,0,0,2,0,19,0,0,8,30,0,0
2,136,0,79,0.2567997403440442,0.0,0.0,0.5135994806880884,115,19,0,0,60,55,0,0,0,7,0,12,0,0,0,0,0,7,0,0,0,12,8,30,0,1
2,137,0,75,0.2562342342342343,0.0,0.0,0.5124684684684686,72,6,72,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,5,0,1,8,34,0,0
2,138,0,74,0.2561273602369493,0.0,0.0,0.5122547204738986,127,6,72,0,0,55,0,2,0,0,4,0,0,2,0,0,0,0,0,4,0,0,8,35,0,0
2,139,0,75,0.25596396396396404,0.0,0.0,0.5119279279279281,227,10,72,0,60,55,40,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,8,35,0,1
2,140,0,74,0.25575712699000375,0.0,0.0,0.5115142539800075,125,6,0,70,0,55,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,8,36,0,0
2,141,0,74,0.25575712699000375,0.0,0.0,0.5115142539800075,127,11,72,0,0,55,0,4,0,1,5,1,0,4,0,0,0,1,0,5,0,1,8,36,0,0
2,142,0,73,0.2553462709284628,0.0,0.0,0.5106925418569256,187,15,72,0,60,55,0,9,0,0,4,2,0,9,0,0,0,0,0,4,0,2,8,37,0,0
2,143,0,72,0.25518388106416273,0.0,0.0,0.5103677621283255,127,25,72,0,0,55,0,0,0,0,21,4,0,0,0,0,0,0,0,21,0,4,8,38,0,0
2,144,0,74,0.25490559052202894,0.0,0.0,0.5098111810440579,95,3,0,0,0,55,40,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,8,37,0,1
2,145,0,75,0.25477477477477484,0.0,0.0,0.5095495495495497,199,27,144,0,0,55,0,10,0,0,14,3,0,10,0,0,0,0,0,14,0,3,8,37,0,1
2,146,0,75,0.25477477477477484,0.0,0.0,0.5095495495495497,187,17,72,0,60,55,0,0,0,0,17,0,0,0,0,0,0,0,0,17,0,0,8,37,0,0
2,147,0,77,0.2546138072453862,0.0,0.0,0.5092276144907724,127,25,72,0,0,55,0,5,0,4,13,3,0,5,0,0,0,4,0,13,0,3,8,37,0,2
2,148,0,81,0.25416666666666665,0.0,0.0,0.5083333333333333,165,20,0,70,0,55,40,4,0,1,15,0,0,4,0,0,0,1,0,15,0,0,8,35,0,2
2,149,0,80,0.2542721518987342,0.0,0.0,0.5085443037974684,227,36,72,0,60,55,40,9,0,2,10,15,0,9,0,0,0,2,0,10,0,15,8,36,0,0
2,150,0,81,0.254212962962963,0.0,0.0,0.508425925925926,55,43,0,0,0,55,0,3,0,7,20,13,0,3,0,0,0,7,0,20,0,13,8,36,0,1
2,151,0,83,0.2540111666176903,0.0,0.0,0.5080223332353806,55,17,0,0,0,55,0,0,0,4,12,1,0,0,0,0,0,4,0,12,0,1,8,35,0,1
2,152,0,85,0.2538235294117647,0.0,0.0,0.5076470588235295,155,30,0,0,60,55,40,2,0,9,19,0,0,2,0,0,0,9,0,19,0,0,8,34,0,1
2,153,0,86,0.25373461012311904,0.0,0.0,0.5074692202462381,127,29,72,0,0,55,0,6,0,7,14,2,0,6,0,0,0,7,0,14,0,2,8,34,0,1
2,154,0,86,0.25373461012311904,0.0,0.0,0.5074692202462381,72,19,72,0,0,0,0,0,0,0,13,6,0,0,0,0,0,0,0,13,0,6,8,34,0,0
2,155,0,86,0.25373461012311904,0.0,0.0,0.5074692202462381,127,32,72,0,0,55,0,2,0,6,23,1,0,2,0,0,0,6,0,23,0,1,8,34,0,0
2,156,0,87,0.2536487570168404,0.0,0.0,0.5072975140336808,285,42,0,70,120,55,40,1,0,10,23,8,0,1,0,0,0,10,0,23,0,8,8,34,0,1
2,157,0,86,0.2533652530779754,0.0,0.0,0.5067305061559508,271,46,216,0,0,55,0,18,0,12,11,5,0,18,0,0,0,12,0,11,0,5,8,35,0,0
2,158,0,88,0.2532131661442007,0.0,0.0,0.5064263322884014,222,39,72,0,0,110,40,9,2,0,18,10,0,9,0,2,0,0,0,18,0,10,8,34,0,1
2,159,0,89,0.25260469867211444,0.0,0.0,0.5052093973442289,72,33,72,0,0,0,0,11,4,4,10,4,0,11,0,4,0,4,0,10,0,4,8,34,0,1
2,160,0,89,0.25260469867211444,0.0,0.0,0.5052093973442289,55,29,0,0,0,55,0,1,0,3,21,4,0,1,0,0,0,3,0,21,0,4,8,34,0,0
2,161,0,92,0.25243669374104155,0.0,0.0,0.5048733874820831,95,29,0,0,0,55,40,12,0,0,16,1,0,12,0,0,0,0,0,16,0,1,8,33,0,2
2,162,0,92,0.25243669374104155,0.0,0.0,0.5048733874820831,115,30,0,0,60,55,0,11,0,0,19,0,0,11,0,0,0,0,0,19,0,0,8,33,0,0
2,163,0,94,0.25233356211393276,0.0,0.0,0.5046671242278655,127,34,72,0,0,55,0,1,0,6,23,4,0,1,0,0,0,6,0,23,0,4,8,32,0,1
2,164,0,94,0.25233356211393276,0.0,0.0,0.5046671242278655,185,41,0,70,60,55,0,7,0,9,20,5,0,7,0,0,0,9,0,20,0,5,8,32,0,0
2,165,0,94,0.25233356211393276,0.0,0.0,0.5046671242278655,187,10,72,0,60,55,0,0,0,0,7,3,0,0,0,0,0,0,0,7,0,3,8,32,0,0
2,166,0,96,0.25223684210526315,0.0,0.0,0.5044736842105263,224,31,144,0,0,0,80,1,0,9,14,7,0,1,0,0,0,9,0,14,0,7,8,31,0,1
2,167,0,96,0.25223684210526315,0.0,0.0,0.5044736842105263,127,30,72,0,0,55,0,5,0,3,7,15,0,5,0,0,0,3,0,7,0,15,8,31,0,0
2,168,0,96,0.25223684210526315,0.0,0.0,0.5044736842105263,110,36,0,0,0,110,0,10,0,12,12,2,0,10,0,0,0,12,0,12,0,2,8,31,0,0
2,169,0,97,0.25219072164948453,0.0,0.0,0.5043814432989691,60,33,0,0,60,0,0,0,0,12,21,0,0,0,0,0,0,12,0,21,0,0,8,31,0,1
2,170,0,98,0.25214601304439305,0.0,0.0,0.5042920260887861,95,16,0,0,0,55,40,0,0,7,8,1,0,0,0,0,0,7,0,8,0,1,8,31,0,1
2,171,0,98,0.2521986114033242,0.0,0.0,0.5043972228066484,125,24,0,70,0,55,0,0,0,4,2,18,0,0,0,0,0,4,0,2,0,18,8,31,0,0
2,172,0,98,0.2521986114033242,0.0,0.0,0.5043972228066484,60,8,0,0,60,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,8,31,0,0
2,173,0,98,0.2521986114033242,0.0,0.0,0.5043972228066484,0,15,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,5,0,10,0,0,8,31,0,0
2,174,0,98,0.2521986114033242,0.0,0.0,0.5043972228066484,55,12,0,0,0,55,0,0,0,0,12,0,0,0,0,0,0,0,0,12,0,0,8,31,0,0
2,175,0,98,0.2521986114033242,0.0,0.0,0.5043972228066484,227,26,72,0,60,55,40,0,0,8,11,7,0,0,0,0,0,8,0,11,0,7,8,31,0,0
